"Pitch_angle","Pitch_angle_std","Hub_temperature","Hub_temperature_std","Generator_converter_speed","Generator_converter_speed_std","Generator_speed","Generator_speed_std","Generator_bearing_1_temperature","Generator_bearing_1_temperature_std","Generator_bearing_2_temperature","Generator_bearing_2_temperature_std","Generator_stator_temperature","Generator_stator_temperature_std","Gearbox_bearing_1_temperature","Gearbox_bearing_1_temperature_std","Gearbox_bearing_2_temperature","Gearbox_bearing_2_temperature_std","Gearbox_inlet_temperature","Gearbox_inlet_temperature_std","Gearbox_oil_sump_temperature","Gearbox_oil_sump_temperature_std","Nacelle_angle","Nacelle_temperature_std","Absolute_wind_direction","Outdoor_temperature_std","Grid_frequency","Grid_frequency_std","Rotor_speed","Rotor_speed_std","Rotor_bearing_temperature","Rotor_bearing_temperature_std","Nacelle_angle_c","AbsWindSin","AbsWindCos","Y"
44.98,0,24,0,111.5,14.68,110.23,14.7,38.599998,0.079999998,40.389999,0.18000001,55.900002,0.27000001,47.509998,0.02,49.740002,0.15000001,49.98,0.1,51.599998,0.15000001,291.28,0.11,268.14999,0.090000004,50.029999,0.0099999998,1.04,0.14,31.15,0.1,291.28,-0.999478763092566,-0.0322831554677269,-2.364
-1,0,18,0,1035.22,75.739998,1035.9,75.860001,43.169998,0.40000001,42.799999,0.19,61.759998,0.51999998,60.630001,0.19,64,0.28999999,55.84,0.13,57.549999,0.12,75.709999,0.23,81.529999,0.11,49.990002,0.0099999998,9.8400002,0.72000003,31.34,0.0099999998,75.709999,0.989093118042193,0.147291560659706,112.135
-1,0.02,22,0,1105.66,115.37,1106.47,115.57,45.040001,0.34,44.040001,0.25,64.629997,0.56999999,57.650002,0.83999997,60.16,1.37,52.779999,0.19,54.189999,0.2,208.3,0.20999999,205.17999,0.23,49.990002,0.0099999998,10.51,1.1,31.280001,0.090000004,208.3,-0.425463263458947,-0.904975696605639,151.393989
-1.01,0,12,0,1565.63,87.169998,1567.17,87.339996,42.59,0.47,39.439999,0.27000001,64.209999,0.50999999,62.700001,1.33,68.480003,0.31999999,54.25,2.6500001,56.310001,0.61000001,40.59,0.85000002,45.560001,0.07,49.990002,0.0099999998,14.91,0.83999997,31.6,0.02,40.59,0.713984060622062,0.700161953534774,535.8
-1,0,24.08,0.22,1077.53,74.059998,1077.84,74.160004,43.560001,0.47,43.16,0.36000001,60.860001,0.63999999,62.990002,0.28,65.889999,0.56,57.740002,0.15000001,59.57,0.079999998,24.120001,0.27000001,29.959999,0.11,49.970001,0.0099999998,10.24,0.70999998,35.009998,0.02,24.120001,0.499395263292988,0.866374267277444,135.213
-1,0,23,0.02,1789.03,32.450001,1790.26,32.509998,36.91,0.23999999,37.91,0.14,61.02,0.38999999,63.400002,0.52999997,69.830002,0.23999999,47.119999,0.17,55.720001,0.11,54.349998,0.050000001,45.93,0.25999999,50.02,0.0099999998,17.049999,0.31,37.639999,0.059999999,54.349998,0.71849057839556,0.695536691165041,1242.429
-1,0,21.02,0,926.32001,0.41,926.95001,0.28999999,40.970001,0.25999999,37.139999,0.23,56.650002,0.58999997,49.290001,0.039999999,47.970001,0.07,43.84,0.12,44.77,0.1,269.98001,0.07,271.35999,0,50,0.0099999998,8.8000002,0.0099999998,27.48,0.1,269.98001,-0.999718307179097,0.0237340744702613,8.01999978
-1.01,0,7.4699998,0.41999999,1683.6,58.68,1685.92,58.82,34.900002,0.5,34.939999,0.46000001,52.400002,0.66000003,65.790001,0.43000001,67,0.38999999,44.560001,0.36000001,46.25,0.34,156.92999,0.2,150.06,0.050000001,49.990002,0.0099999998,16.049999,0.56,18.99,0.17,156.92999,0.499092826327985,-0.866548527612819,694.607
-1,0,29,0,946.16998,28.299999,946.15002,28.35,47.759998,0.31999999,46.630001,0.27000001,64.82,0.60000002,59.709999,0.12,60.639999,0.14,55.98,0.14,57.299999,0.059999999,219.58,0.99000001,245.02,0.14,49.990002,0.0099999998,8.9799995,0.27000001,37.299999,0,219.58,-0.906455253421156,-0.422301874901342,59.5
-1,0,30.969999,0.0099999998,1061.08,12.02,1061.51,12.04,43.790001,0.38,42.59,0.2,60.09,0.44999999,62.080002,0.2,63.950001,0.23999999,57.84,0.1,59.41,0.07,73.510002,0.67000002,71.739998,0.12,49.98,0.0099999998,10.08,0.11,37.889999,0.029999999,73.510002,0.949644443404932,0.31332958862855,124.664
92.410004,0,9,0,3.8299999,0.38999999,1.95,4.1199999,5.4200001,0.050000001,4,0.0099999998,6.0900002,0.02,5.1999998,0,5.5999999,0,3.71,0.02,6,0.0099999998,265.59,0.090000004,275.07001,0.07,50,0.0099999998,0,0,5.5999999,0,265.59,-0.996087458394515,0.0883729326725984,-1.517
-1,0.029999999,34.009998,0.07,1036.38,103.09,1036.6801,103.22,47.84,0.54000002,46.540001,0.19,64.029999,0.67000002,61.75,0.20999999,64.059998,0.31999999,55.75,0.13,56.990002,0.11,294.12,0.58999997,306.07001,0.20999999,49.98,0.0099999998,9.8400002,0.99000001,42.509998,0.059999999,294.12,-0.808298172857403,0.58877335516766,107.4159978
-1,0,25.030001,0.02,1586.87,96.559998,1588.1899,96.720001,46.299999,0.27000001,42.330002,0.13,64.339996,0.63,62.360001,0.5,68.620003,0.69,48.169998,1.0700001,55.950001,0.12,273.26999,1.4400001,271.12,0.56999999,50,0.0099999998,15.11,0.93000001,36.470001,0.050000001,273.26999,-0.999808950037968,0.0195464427448214,598.543978
-1,0,32.560001,0.41999999,1138.09,49.52,1138.6801,49.57,44.029999,0.52999997,44.93,0.34999999,60.709999,0.75,62.709999,0.1,65.709999,0.13,57.360001,0.11,58.529999,0.07,47.169998,0.25,35.349998,0.1,49.990002,0.0099999998,10.82,0.47,38.18,0.029999999,47.169998,0.578569590195095,0.815633023670253,168.301
-1,0,24,0,1759.73,45.189999,1761.6801,45.279999,42.290001,0.41999999,38.34,0.090000004,60.41,0.58999997,63.66,0.50999999,69.300003,0.34999999,49.43,0.20999999,55.560001,0.1,330.34,0.34,332.22,0.0099999998,50.02,0.0099999998,16.77,0.44,37.099998,0.029999999,330.34,-0.466077834921903,0.884743720969248,779.802011
-1,0,28,0,1546.04,123.68,1547.17,123.86,42.52,0.37,42.130001,0.11,66.589996,1.4400001,64.120003,1.13,69.440002,0.56999999,49.25,0.37,55.830002,0.38999999,190.17,0.16,203.05,0.050000001,50,0.0099999998,14.72,1.1900001,40.099998,0.07,190.17,-0.391534271631608,-0.920163525759365,600.854011
-1,0,22,0,1179.37,175.58,1180.34,175.88,45.369999,1.08,41.080002,0.55000001,63.380001,1,61.290001,0.52999997,64.080002,0.94,55.779999,0.31999999,57.139999,0.20999999,243.64,1.08,241.02,0.23,50,0.0099999998,11.21,1.6799999,36.049999,0.13,243.64,-0.874788884333452,-0.484504290844399,207.185989
44.98,0,15.09,0.38,5.8200002,4.9200001,2.6300001,5.1199999,34.360001,0.13,31.98,0.059999999,44.259998,0.07,34.91,0.15000001,37.82,0.12,35.349998,0.25999999,39.889999,0.19,54.849998,0.039999999,46.41,0.11,50,0.0099999998,0,0,21.780001,0.029999999,54.849998,0.724292211723331,0.689493141399481,-4.575
-1,0,29,0,1295.41,131.92999,1296.54,132.14,42.970001,0.50999999,41.860001,0.27000001,59.799999,0.62,62.799999,0.34,66.120003,0.34,56.09,0.22,57.549999,0.17,277.66,0.56,282.87,0.11,50.009998,0.0099999998,12.32,1.26,40.099998,0.02,277.66,-0.974877954055121,0.22273970166385,294.977011
-1.01,0,20,0,1544.1,37.5,1545.9399,37.580002,44.830002,0.43000001,40.080002,0.31,60.509998,0.73000002,60.18,0.75999999,63.630001,0.69,48.900002,0.41999999,50.080002,0.38,353.39001,0.19,343.76001,0.059999999,49.990002,0.0099999998,14.71,0.36000001,28.02,0.11,353.39001,-0.279661281891544,0.960098727949776,507.244011
-1,0,20,0,1590.67,61.330002,1592.4301,61.439999,46.09,0.56999999,41.849998,0.31999999,64.199997,0.79000002,67.489998,0.47,70.860001,0.50999999,57.459999,0.23999999,59.450001,0.25999999,32.900002,0.27000001,36.759998,0.039999999,50.009998,0.0099999998,15.15,0.58999997,35.400002,0.090000004,32.900002,0.598464408663311,0.80114939403539,559.417
-1,0,28,0,1088.8101,10.03,1089.16,10.05,41.389999,0.2,42.09,0.12,59.060001,0.50999999,61.700001,0.31,64.379997,0.40000001,57.349998,0.16,59,0.12,263.39001,1.1900001,272.17001,0.0099999998,50,0.0099999998,10.34,0.1,35.860001,0.079999998,263.39001,-0.999282872634108,0.0378647654175382,139.371
44.990002,0,25.459999,0.41,87.599998,2.03,86.269997,2.04,36.400002,0.02,35.32,0.12,45.93,0.11,41.220001,0.090000004,42.099998,0,42.91,0.029999999,44.200001,0.02,55.950001,0.050000001,66.949997,0.090000004,49.990002,0.0099999998,0.81999999,0.02,28.51,0.02,55.950001,0.920163505258678,0.391534319811257,-2.111
-1.01,0,15,0,1420.17,105.32,1421.5601,105.52,45.529999,0.37,44.490002,0.28,64.629997,0.63999999,65.209999,0.5,68.589996,0.50999999,57.639999,0.25999999,59.360001,0.2,174.49001,0.23999999,177.8,0.059999999,49.990002,0.0099999998,13.52,1.01,31.9,0.0099999998,174.49001,0.0383878090875199,-0.999262916410621,391.380989
1.6799999,3.72,18,0.029999999,1757.9,391.64001,1759.9399,392.56,35.32,3.03,26.58,3.1400001,38.75,1.8200001,51.509998,9.1599998,53.759998,8.5100002,40.959999,2.9300001,43.709999,1.92,178.96001,0.2,183.03999,0.1,50.009998,0.0099999998,16.76,3.76,21.65,0.27000001,178.96001,-0.053032944080606,-0.998592763263455,1549.37311
-1,0,24.440001,0.37,1495.92,43.669998,1497.46,43.759998,46.450001,0.30000001,39.860001,0.14,63.610001,0.63999999,63.25,1.21,68.68,0.62,50.790001,2.3199999,57.66,0.64999998,27.42,0.49000001,32.330002,0.029999999,50,0.0099999998,14.24,0.41999999,34.400002,0,27.42,0.534794883678108,0.844981912464236,455.016
81.660004,17.049999,28,0.02,14.38,23.4,12.14,23.58,46.759998,0.18000001,45,0.17,63.48,0.1,51.799999,0.37,52.919998,0.37,49.450001,0.66000003,52.25,0.17,219.16,0.07,134.74001,0.15000001,49.98,0.0099999998,0.1,0.22,34.509998,0.079999998,219.16,0.710308115703038,-0.703890886974963,-3.81599989
-1.01,0,11,0,1647.87,9.1700001,1649.73,9.1700001,44.75,0.38999999,35.130001,0.28,64.779999,0.55000001,67.269997,0.47,71.440002,0.28,57.419998,0.34999999,59.119999,0.25999999,201.92999,0.38,194.7,0.02,50.029999,0.0099999998,15.7,0.090000004,27.969999,0.039999999,201.92999,-0.253757944584805,-0.967267752775877,836.463022
-1,0,26.200001,0.38999999,1435.36,46.709999,1436.29,46.779999,45.43,1.1,43.139999,0.61000001,62.060001,1.0700001,59.5,0.86000001,66.370003,0.34999999,47.889999,0.51999998,56.369999,0.54000002,63.639999,0.95999998,64.010002,0.059999999,49.990002,0.0099999998,13.66,0.44999999,36.689999,0.029999999,63.639999,0.898870558104498,0.438214239582546,396.584
-1,0,20,0,1391.83,46.16,1393.1899,46.259998,43.189999,1.21,43.689999,0.5,61.27,1.27,59.049999,1.03,66.269997,1.05,48.919998,2.8299999,55.57,0.50999999,219.49001,0.80000001,213.89,0.090000004,49.990002,0.0099999998,13.25,0.44,34.25,0.1,219.49001,-0.557600236013413,-0.830109617338449,355.345011
-1,0,21,0,944.63,2.8499999,945.07001,2.8499999,40.740002,0.97000003,39.59,0.63999999,62.43,0.89999998,54.369999,0.1,55.790001,0.07,50.689999,0.18000001,52.450001,0.059999999,19.73,1.23,32.709999,0.039999999,49.990002,0.0099999998,8.9700003,0.029999999,31.15,0.1,19.73,0.540387168901451,0.841416488836935,66.6609978
7.4200001,2.75,18,0,1638.39,18.190001,1640.33,18.209999,40.220001,0.28,28.24,0.28,53.990002,0.47999999,61.110001,0.41999999,68.519997,0.14,50.099998,0.52999997,55.560001,0.25,258.10999,0.34999999,238.42,0.039999999,49.990002,0.0099999998,15.61,0.17,32,0.090000004,258.10999,-0.851909787835026,-0.523688565266496,747.440022
-1,0,29,0,1550.6899,24.940001,1552.11,24.969999,47.07,0.57999998,43.360001,0.34,62.68,0.79000002,67.940002,0.52999997,70.709999,0.50999999,58.290001,0.25,59.52,0.28,192.57001,0.47999999,194.17,0.11,50,0.0099999998,14.77,0.23999999,39.18,0.079999998,192.57001,-0.244799751877576,-0.969573659646691,513.447989
-1,0,24.73,0.31,926.23999,3.3299999,926.88,3.3299999,38.59,0.54000002,38.150002,0.34999999,58.810001,0.74000001,57.810001,0.31,60.099998,0.40000001,55.25,0.090000004,56.790001,0.090000004,343.51001,0.92000002,351.62,0.0099999998,50.029999,0.0099999998,8.79,0.029999999,33.150002,0.050000001,343.51001,-0.145737698481356,0.98932326528863,31.7909989
-1,0,31,0,926.63,0.43000001,927.03998,0.38,49.209999,0.23,46.07,0.23999999,63.490002,0.69999999,57.119999,0.11,57.25,0.039999999,54.389999,0.090000004,55.43,0.050000001,216.2,0.1,205.92999,0.33000001,50,0.029999999,8.8000002,0.0099999998,36.169998,0.050000001,216.2,-0.43727257885946,-0.899329023093104,7.96500011
89.980003,0,7,0,3.9000001,0.0099999998,0,0,9.5,0,8.0299997,0.0099999998,5.5,0.029999999,19.200001,0.039999999,18.6,0,24.5,0.07,27.780001,0.20999999,267.78,0.029999999,218.38,0,49.990002,0.0099999998,0,0,2.3,0,267.78,-0.620874181818246,-0.783910231054248,-6.21399978
-1,0,32,0,952.87,16.27,953.35999,16.299999,42.5,0.51999998,41.619999,0.34,60.66,0.66000003,55.5,0.13,55.970001,0.31999999,49.98,0.079999998,51.169998,0.050000001,89.980003,0.18000001,86.550003,0.090000004,50,0.0099999998,9.0500002,0.16,35.34,0.039999999,89.980003,0.998187696405376,0.0601774272043078,74.2070033
-1,0,12.01,0.050000001,1151.36,107.21,1152.3101,107.42,35.48,0.63,34.32,0.43000001,57.279999,1.09,52.650002,0.28999999,54.560001,0.82999998,42.98,0.20999999,44.720001,0.13,183.27,1.4400001,184.84,0.050000001,50.049999,0.0099999998,10.95,1.03,22.98,0.13,183.27,-0.0843735061386827,-0.996434198259908,176.452011
-1,0,26,0,926.78998,0.76999998,927.06,0.76999998,40.939999,0.28,38.610001,0.23,54.639999,0.64999998,54.18,0.22,54.540001,0.23999999,50.849998,0.11,51.93,0.090000004,66.93,0.12,55.290001,0.090000004,50.02,0.0099999998,8.8000002,0.0099999998,32.349998,0.1,66.93,0.822044680427098,0.569422991616523,38.9849978
3.29,2.9400001,13.09,0.13,1799.42,18.209999,1801.36,18.25,24.040001,0.1,32.669998,0.079999998,64.870003,0.34,72.57,0.14,72.199997,0.039999999,33.66,0.99000001,50.259998,0.11,231.56,0.02,234.84,0.039999999,49.990002,0,17.15,0.18000001,31.299999,0,231.56,-0.817547124842473,-0.575861700985407,2059.806
44.98,0,26,0,117.19,7.5900002,116.23,7.5999999,43.049999,0.12,42.810001,0.1,59.25,0.18000001,52.970001,0.23,54.919998,0.31,53.59,0.14,55.18,0.13,53.759998,0.11,63.639999,0.13,50,0.02,1.1,0.07,33.810001,0.11,53.759998,0.896021948099129,0.444009761744764,-1.957
-1,0,24.870001,0.41999999,1403.1,199.88,1404.51,200.27,39.490002,0.34,35.630001,0.36000001,50.59,0.76999998,56.740002,1.0700001,59.700001,1.13,48.040001,0.36000001,49.310001,0.30000001,284.22,0.25,265.07999,0.12,50,0.0099999998,13.35,1.91,29.610001,0.22,284.22,-0.996315404390992,-0.0857648819343571,375.463989
-1.01,0,15,0,1352.05,133.10001,1353.34,133.35001,43.09,0.47,41.009998,0.27000001,61.900002,0.58999997,62.279999,0.33000001,66.199997,0.74000001,54.880001,0.16,56.580002,0.13,203.03,0.41999999,191.32001,0.050000001,49.990002,0.02,12.87,1.27,33.700001,0.0099999998,203.03,-0.196288602525137,-0.98054616643926,331.089989
-0.5,1.01,15.01,0,1795.97,15.34,1797.84,15.38,33.849998,0.73000002,29.219999,0.64999998,59.290001,1.67,70.919998,0.27000001,69.150002,0.66000003,46.599998,0.54000002,47.490002,0.63999999,242.53999,0.38,241.49001,0.039999999,49.950001,0.0099999998,17.120001,0.15000001,25.139999,0.27000001,242.53999,-0.878733902669696,-0.477311982144683,1475.82689
44.98,0,20.700001,0.37,63.869999,19.4,62.529999,19.6,40.860001,0.11,36.950001,0.07,49.84,0.079999998,44.099998,0.14,46.369999,0.090000004,45.16,0.81,48.419998,0.059999999,133.88,0.050000001,140.84,0.34999999,50,0.0099999998,0.58999997,0.23,27.4,0.079999998,133.88,0.631488135373173,-0.775385539511096,-1.528
-0.89999998,0.55000001,16,0,1789.08,23.809999,1791.03,23.860001,30.51,0.50999999,30.35,0.25999999,61.240002,1.48,68.400002,0.76999998,73.459999,0.41,37.439999,1,53.080002,0.47999999,246.92999,0.30000001,256.76001,0.19,49.990002,0.0099999998,17.049999,0.23,32.630001,0.079999998,246.92999,-0.973419286622864,-0.229030330809336,1184.415
-1.01,0,10.01,0.15000001,1349.16,84.300003,1350.29,84.480003,44.369999,0.36000001,32.650002,0.40000001,60.73,0.38999999,61.869999,0.34999999,66.339996,0.47999999,54.669998,0.28,56.549999,0.20999999,265.59,0.69,262.76999,0.02,49.990002,0.0099999998,12.84,0.81,32.740002,0.039999999,265.59,-0.992048919027452,-0.125852859548223,323.104011
-1.01,0,10.13,0.30000001,1405.47,117.41,1406.9399,117.67,41.32,0.47,34.779999,0.38999999,60.27,0.5,61.389999,0.75,64.639999,0.47,51.470001,0.20999999,53.25,0.17,179.98,0.41,166.02,0.090000004,49.98,0.0099999998,13.38,1.12,30.32,0.079999998,179.98,0.24158318376499,-0.970380113832704,377.367
44.98,0,13,0,92.980003,6.1599998,91.440002,6.1700001,35.709999,0.15000001,34.369999,0.18000001,53.77,0.30000001,36.389999,0.12,37.650002,0.13,37.720001,0.079999998,39.09,0.090000004,46.07,0.13,67.57,0.090000004,49.970001,0.02,0.87,0.059999999,21.370001,0.079999998,46.07,0.924346378904187,0.381554415263036,-4.77299978
-1.01,0,13.25,0.34,933.51001,94.059998,933.91998,94.230003,38.779999,0.16,35.16,0.090000004,57.830002,0.44,56.959999,0.19,60.150002,0.28999999,54.84,0.17,56.75,0.1,258.28,0.98000002,257.79001,0.02,49.990002,0.0099999998,8.8599997,0.89999998,27.940001,0.029999999,258.28,-0.977379033177389,-0.211495213906209,42.2079989
-1.01,0,18,0,1405.39,130.75,1406.36,130.98,42.119999,0.37,40.990002,0.07,60.959999,0.52999997,62.279999,0.49000001,66.580002,0.88999999,54.369999,2.2,55.959999,0.23999999,344.60999,0.57999998,351.29001,0.050000001,50.009998,0.0099999998,13.37,1.25,34.799999,0.039999999,344.60999,-0.151433170151994,0.988467498189858,367.070989
-1.01,0,11,0,1712,39.84,1714.22,39.93,44.57,0.58999997,38.32,0.44999999,64.349998,0.76999998,68,0.37,71.190002,0.47,55.369999,0.41999999,56.349998,0.47,238.14999,0.41,247.03999,0.090000004,49.990002,0.0099999998,16.32,0.38,31.969999,0.02,238.14999,-0.920777342812844,-0.390088560409709,730.599033
-1,0,29,0,1694.47,14.05,1696.39,14.07,44.77,0.81999999,40.84,0.41999999,62.529999,0.80000001,63.900002,0.57999998,70.239998,0.22,49,0.25999999,56.720001,0.31999999,214,0.83999997,214.95,0.0099999998,50.009998,0.0099999998,16.15,0.14,39.049999,0.050000001,214,-0.572861373027709,-0.819652272181813,688.304011
0.0099999998,2.98,20,0.0099999998,1001.04,115.85,1001.59,116.16,46.799999,0.15000001,45.18,0.11,63.77,0.46000001,57.740002,0.83999997,59.41,0.68000001,54.439999,0.19,55.849998,0.12,69.120003,0.050000001,81.330002,0.11,50,0.0099999998,9.5100002,1.12,31.01,0.02,69.120003,0.98857295654667,0.150743190839838,81.8960011
-1.01,0,18,0,930.14001,12.56,930.75,12.59,42.5,0.25,39.810001,0.2,62.380001,0.52999997,53.93,0.18000001,55.299999,0.33000001,50.799999,0.11,52.240002,0.079999998,204.12,0.1,182.32001,0.079999998,50.02,0.0099999998,8.8299999,0.12,29.6,0.0099999998,204.12,-0.0404807491116167,-0.999180318536831,29.3929989
-1,0,25,0,1704.53,88.010002,1706.0699,88.150002,43.950001,0.83999997,42.279999,0.44999999,62.09,0.82999998,69.610001,0.5,72.300003,0.27000001,57.919998,0.30000001,59.27,0.34,211.61,0.68000001,209.95,0.22,50,0.0099999998,16.24,0.83999997,38.959999,0.050000001,211.61,-0.49924405997495,-0.866461406284047,772.806022
7.5500002,2.03,14.99,0.38999999,1797.7,14.26,1800.17,14.3,35.75,1.1,31.120001,0.40000001,59.869999,1.0599999,70.389999,0.95999998,73.050003,0.090000004,37.150002,0.82999998,52.470001,0.37,65.830002,0.69,62.23,0.090000004,50,0.0099999998,17.139999,0.14,29.1,0.090000004,65.830002,0.884825053421318,0.465923410914243,1110.308
-1,0,24.27,0.37,926.71997,1.3200001,927.10999,1.29,40.02,0.41999999,41.77,0.31,58.98,0.63999999,55.139999,0.25999999,55.830002,0.40000001,51.52,0.13,52.790001,0.059999999,44.98,0.94,41.57,0.23999999,49.98,0.0099999998,8.8000002,0.02,32.23,0.029999999,44.98,0.663534575495984,0.748145618928136,31.3840011
-1,0,23,0.029999999,1237.62,187.25999,1238.54,187.58,47.689999,0.5,42.790001,0.34,64.709999,0.61000001,64.120003,0.88999999,66.949997,1.0599999,57.349998,0.34999999,58.900002,0.18000001,134.03,0.20999999,107.25,0.20999999,49.98,0.0099999998,11.77,1.79,35.369999,0.050000001,134.03,0.955019944457187,-0.296541574975571,247.666
-1,0,20.879999,0.25,953.84003,17.85,954.22998,17.879999,41.740002,0.95999998,39.650002,0.56999999,62.68,0.97000003,50.099998,0.16,50.130001,0.12,42.77,0.13,44.209999,0.090000004,214,0.91000003,231.28,0.07,50.029999,0.0099999998,9.0600004,0.17,27.33,0.050000001,214,-0.780212108936684,-0.625515039842027,74.1300033
-1.01,0,15.01,0.059999999,1329.4,101.62,1330.35,101.82,46.5,0.31999999,39.93,0.19,64.739998,0.60000002,62.240002,0.41999999,66.07,0.41,55.790001,0.5,57.349998,0.23,41.68,2.3800001,34.380001,0.07,49.990002,0.0099999998,12.65,0.97000003,33.639999,0.059999999,41.68,0.564678964470465,0.825310648837493,308.001
-1,0,17,0,1399.04,62.52,1400.66,62.66,40.189999,1.27,37.389999,0.77999997,59.259998,1.35,57.810001,1,66.220001,0.77999997,46.450001,0.86000001,55.68,0.81,200.83,0.60000002,213.56,0.090000004,50,0.0099999998,13.32,0.60000002,32.810001,0.090000004,200.83,-0.552809925710012,-0.83330737788435,364.959
-1.01,0,20.02,0.19,1588.84,76.32,1590.26,76.449997,40.73,1.33,38.119999,0.75999999,59.310001,1.26,59.630001,1.1,66.93,0.76999998,51.349998,1.12,56.029999,0.68000001,237.05,1.08,244.78999,0.1,50.029999,0.0099999998,15.13,0.73000002,34.849998,0.11,237.05,-0.904752651839766,-0.425937365100681,574.124033
-1,0,14,0,1083.02,85.089996,1083.6,85.25,40.369999,0.28999999,36.889999,0.2,59.18,0.49000001,58.919998,0.47,62.529999,0.94,54.279999,0.23,56.5,0.13,176.67999,0.20999999,164.12,0.090000004,49.98,0.0099999998,10.29,0.81,29.16,0.07,176.67999,0.273623490960619,-0.961836880762286,138.172
89.989998,0,27,0,8.2799997,5.6300001,8.2799997,7.2800002,42.959999,0.18000001,42.240002,0.19,61.369999,0.16,44.360001,0.31999999,48.900002,0.25999999,39.360001,0.64999998,48.41,0.34999999,204.12,0.1,212.3,0.07,50.049999,0.0099999998,0.0099999998,0.029999999,30.83,0.059999999,204.12,-0.534352349389826,-0.845261833221856,-4.77299978
-1.01,0,7.1700001,0.36000001,1685.33,10.7,1687.29,10.72,34.580002,1.39,28.639999,0.56,60.860001,0.89999998,69.459999,0.23,73.370003,0.23,54.57,0.23,57.110001,0.30000001,64.730003,2.3,66.68,0.090000004,50.009998,0.0099999998,16.059999,0.1,26.940001,0.11,64.730003,0.918308253963715,0.395866076725594,1168.212
-1,0,22.290001,0.38,1784.0699,65.230003,1786.3199,65.360001,46.25,0.47,41.419998,0.28,65.330002,0.82999998,68.540001,0.73000002,72.669998,0.75,53.650002,2.01,59.310001,0.31999999,27.42,1.58,22.51,0.079999998,50,0.0099999998,17.01,0.63,37.799999,0.029999999,27.42,0.38284467393301,0.92381272758126,868.627011
44.98,0,11,0,129.13,12.52,127.72,12.54,30.17,0.14,24.41,0.11,36.869999,0.23,33.080002,0.050000001,33.669998,0.090000004,33.630001,0.1,34.759998,0.039999999,108.64,0.07,102.09,0.11,49.98,0.0099999998,1.21,0.12,16.799999,0.02,108.64,0.97781980720689,-0.209447904343493,-4.99300011
